,pred_proba,trans_result,pred,money,true_result,hit,gain
15355,0.9945017,0,1.0,25880.0,24,0.0,0.0
15356,0.020161549,0,0.0,2110.0,9,0.0,0.0
15357,1.4847476e-06,0,0.0,800.0,1,0.0,0.0
15358,0.9946503,0,1.0,19770.0,83,0.0,0.0
15359,0.5919343,0,0.0,4600.0,9,0.0,0.0
15360,0.0036640756,0,0.0,1940.0,79,0.0,0.0
15361,0.002734179,0,0.0,1470.0,3,0.0,0.0
15362,0.017819187,0,0.0,3890.0,63,0.0,0.0
15363,0.0022377751,0,0.0,24600.0,25,0.0,0.0
15364,0.00015870611,0,0.0,970.0,1,0.0,0.0
15365,2.9136574e-05,0,0.0,700.0,9,0.0,0.0
15366,0.9929183,0,1.0,31120.0,54,0.0,0.0
15367,0.0002444511,0,0.0,960.0,2,0.0,0.0
15368,0.15127447,0,0.0,7100.0,41,0.0,0.0
15369,0.0072005824,0,0.0,1790.0,3,0.0,0.0
15370,0.0553111,0,0.0,2400.0,8,0.0,0.0
15371,0.26408195,0,0.0,2620.0,5,0.0,0.0
15372,0.020441102,0,0.0,2870.0,41,0.0,0.0
15373,4.397413e-05,0,0.0,9170.0,46,0.0,0.0
15374,0.00057752203,0,0.0,3920.0,32,0.0,0.0
15375,0.95419806,0,1.0,2900.0,15,0.0,0.0
15376,0.72093296,0,0.0,1830.0,7,0.0,0.0
15377,0.00013594286,0,0.0,440.0,6,0.0,0.0
15378,0.9999366,0,1.0,1110.0,1,0.0,0.0
15379,0.67766833,0,0.0,2090.0,12,0.0,0.0
15380,0.042630605,0,0.0,2240.0,8,0.0,0.0
15381,0.19154993,0,0.0,1290.0,4,0.0,0.0
15382,0.008315456,0,0.0,10280.0,71,0.0,0.0
15383,0.0015383932,0,0.0,15890.0,33,0.0,0.0
15384,0.0006237913,0,0.0,2220.0,21,0.0,0.0
15385,0.005917814,0,0.0,42700.0,90,0.0,0.0
15386,0.0014155046,0,0.0,4720.0,27,0.0,0.0
15387,0.46080437,0,0.0,8770.0,54,0.0,0.0
15388,0.00040167704,0,0.0,2070.0,18,0.0,0.0
15389,0.9937063,0,1.0,1260.0,1,0.0,0.0
15390,0.99228436,0,1.0,1430.0,14,0.0,0.0
15391,0.010032567,0,0.0,1200.0,1,0.0,0.0
15392,0.95221734,0,1.0,1330.0,9,0.0,0.0
15393,3.554604e-07,0,0.0,900.0,5,0.0,0.0
15394,0.21612227,0,0.0,1320.0,9,0.0,0.0
15395,0.032418977,0,0.0,1910.0,11,0.0,0.0
15396,0.97431755,0,1.0,3300.0,22,0.0,0.0
15397,0.00036726973,0,0.0,3560.0,65,0.0,0.0
15398,8.954808e-05,0,0.0,1940.0,25,0.0,0.0
15399,0.08412049,0,0.0,3930.0,4,0.0,0.0
15400,5.4379783e-05,0,0.0,10790.0,8,0.0,0.0
15401,0.9998449,0,1.0,870.0,3,0.0,0.0
15402,0.6191363,0,0.0,1920.0,84,0.0,0.0
15403,0.06419832,0,0.0,2390.0,21,0.0,0.0
15404,0.24049881,0,0.0,5100.0,15,0.0,0.0
15405,0.0039003487,0,0.0,13960.0,49,0.0,0.0
15406,0.27428186,0,0.0,7350.0,68,0.0,0.0
15407,0.0033620333,0,0.0,1980.0,65,0.0,0.0
15408,0.0020605756,0,0.0,1450.0,26,0.0,0.0
15409,0.00016376784,0,0.0,2190.0,32,0.0,0.0
15410,1.5601861e-05,0,0.0,3520.0,46,0.0,0.0
15411,0.807947,0,0.0,1000.0,10,0.0,0.0
15412,0.72264284,0,0.0,350.0,3,0.0,0.0
15413,0.9991186,0,1.0,4320.0,93,0.0,0.0
15414,0.9999598,0,1.0,50900.0,43,0.0,0.0
15415,0.15117678,0,0.0,510.0,1,0.0,0.0
15416,0.801269,0,0.0,3960.0,61,0.0,0.0
15417,0.9179023,0,1.0,1870.0,7,0.0,0.0
15418,0.00047734467,0,0.0,2380.0,69,0.0,0.0
15419,0.51130944,0,0.0,1110.0,4,0.0,0.0
15420,0.94981325,0,1.0,6020.0,90,0.0,0.0
15421,0.62373894,0,0.0,20310.0,99,0.0,0.0
15422,0.8406771,0,0.0,19500.0,50,0.0,0.0
15423,0.000284964,0,0.0,1330.0,5,0.0,0.0
15424,0.00035697114,0,0.0,500.0,6,0.0,0.0
15425,0.99677616,0,1.0,2140.0,7,0.0,0.0
15426,0.07232703,0,0.0,13680.0,85,0.0,0.0
15427,0.00016423024,0,0.0,4450.0,68,0.0,0.0
15428,0.85156506,0,1.0,4230.0,102,0.0,0.0
15429,0.85782,0,1.0,39080.0,71,0.0,0.0
15430,0.00090037374,0,0.0,1510.0,51,0.0,0.0
15431,0.9926098,0,1.0,1820.0,27,0.0,0.0
15432,0.8651222,0,1.0,750.0,7,0.0,0.0
15433,0.00018151135,0,0.0,640.0,8,0.0,0.0
15434,0.30702835,0,0.0,4340.0,17,0.0,0.0
15435,0.8805699,0,1.0,2950.0,36,0.0,0.0
15436,0.99991655,0,1.0,650.0,3,0.0,0.0
15437,0.9162601,0,1.0,2130.0,10,0.0,0.0
15438,0.97394437,0,1.0,10460.0,68,0.0,0.0
15439,0.03159556,0,0.0,920.0,2,0.0,0.0
15440,0.066306405,1,0.0,5400.0,13,0.0,0.0
15441,0.9327071,0,1.0,33490.0,44,0.0,0.0
15442,0.70087653,0,0.0,770.0,8,0.0,0.0
15443,0.013690849,0,0.0,1180.0,1,0.0,0.0
15444,0.61694896,0,0.0,2990.0,55,0.0,0.0
15445,0.0067796106,0,0.0,2440.0,21,0.0,0.0
15446,0.9973117,0,1.0,7420.0,101,0.0,0.0
15447,0.9999752,1,1.0,830.0,13,1.0,830.0
15448,0.07096683,0,0.0,4970.0,25,0.0,0.0
15449,0.124603726,0,0.0,820.0,5,0.0,0.0
15450,0.980749,0,1.0,1260.0,10,0.0,0.0
15451,0.99432606,0,1.0,3500.0,82,0.0,0.0
15452,0.004468361,0,0.0,1200.0,10,0.0,0.0
15453,0.13349412,0,0.0,1240.0,2,0.0,0.0
15454,0.03265974,0,0.0,640.0,1,0.0,0.0
15455,0.0009353158,0,0.0,21910.0,103,0.0,0.0
15456,0.2872661,0,0.0,1040.0,6,0.0,0.0
15457,0.9905353,0,1.0,770.0,3,0.0,0.0
15458,0.9043683,0,1.0,930.0,5,0.0,0.0
15459,0.006878104,1,0.0,4320.0,13,0.0,0.0
15460,0.10246102,0,0.0,530.0,1,0.0,0.0
15461,0.029435864,0,0.0,660.0,1,0.0,0.0
15462,0.007818503,0,0.0,1210.0,10,0.0,0.0
15463,0.002429633,0,0.0,17020.0,70,0.0,0.0
15464,0.017284919,0,0.0,1950.0,7,0.0,0.0
15465,7.5913313e-06,0,0.0,6220.0,46,0.0,0.0
15466,0.92215115,0,1.0,9630.0,43,0.0,0.0
15467,0.9999993,0,1.0,840.0,14,0.0,0.0
15468,0.9548606,0,1.0,10900.0,70,0.0,0.0
15469,0.9410428,0,1.0,2310.0,10,0.0,0.0
15470,0.0014784939,0,0.0,18140.0,46,0.0,0.0
15471,0.00019161757,0,0.0,2040.0,70,0.0,0.0
15472,0.015412384,0,0.0,1350.0,37,0.0,0.0
15473,7.901469e-08,0,0.0,1640.0,25,0.0,0.0
15474,0.99730515,1,1.0,1860.0,13,1.0,1860.0
15475,0.07830068,0,0.0,1580.0,6,0.0,0.0
15476,3.2717304e-05,0,0.0,12410.0,111,0.0,0.0
15477,0.9997118,0,1.0,810.0,81,0.0,0.0
15478,0.658777,0,0.0,7470.0,4,0.0,0.0
15479,0.1601466,0,0.0,520.0,7,0.0,0.0
15480,0.2919243,0,0.0,1630.0,14,0.0,0.0
15481,0.83957344,0,0.0,1080.0,5,0.0,0.0
15482,7.1388854e-07,0,0.0,2910.0,30,0.0,0.0
15483,0.9917497,0,1.0,1820.0,75,0.0,0.0
15484,0.020958072,0,0.0,4930.0,68,0.0,0.0
15485,2.5941545e-05,0,0.0,2660.0,41,0.0,0.0
15486,0.008885462,0,0.0,3610.0,32,0.0,0.0
15487,0.944719,0,1.0,5870.0,65,0.0,0.0
15488,0.7515824,0,0.0,1460.0,99,0.0,0.0
15489,0.848068,0,0.0,44940.0,119,0.0,0.0
15490,0.00023599112,0,0.0,4950.0,3,0.0,0.0
15491,0.99453175,0,1.0,420.0,3,0.0,0.0
15492,0.77818936,0,0.0,540.0,2,0.0,0.0
15493,0.9997224,0,1.0,2230.0,24,0.0,0.0
15494,0.0034976548,0,0.0,2990.0,93,0.0,0.0
15495,1.3449724e-07,0,0.0,2300.0,48,0.0,0.0
15496,4.581935e-06,0,0.0,1140.0,38,0.0,0.0
15497,0.046423513,0,0.0,460.0,18,0.0,0.0
15498,0.0006242573,0,0.0,550.0,1,0.0,0.0
15499,0.99610496,1,1.0,3210.0,13,1.0,3210.0
15500,0.9798784,1,1.0,2020.0,13,1.0,2020.0
15501,0.9999701,0,1.0,430.0,3,0.0,0.0
15502,0.9628311,0,1.0,950.0,11,0.0,0.0
15503,0.9736223,0,1.0,920.0,1,0.0,0.0
15504,0.65172035,0,0.0,85730.0,110,0.0,0.0
15505,6.202157e-06,0,0.0,5950.0,26,0.0,0.0
15506,0.42801502,0,0.0,2660.0,7,0.0,0.0
15507,0.00026174448,0,0.0,3140.0,12,0.0,0.0
15508,0.85935503,0,1.0,20420.0,63,0.0,0.0
15509,0.9991425,0,1.0,1630.0,1,0.0,0.0
15510,0.9775153,0,1.0,550.0,1,0.0,0.0
15511,0.9999976,0,1.0,22690.0,91,0.0,0.0
15512,0.9785442,0,1.0,31710.0,103,0.0,0.0
15513,0.092818834,0,0.0,2120.0,9,0.0,0.0
15514,0.0071837585,0,0.0,700.0,5,0.0,0.0
15515,0.76084626,0,0.0,4960.0,19,0.0,0.0
15516,0.44638577,0,0.0,6150.0,2,0.0,0.0
15517,0.004890239,0,0.0,1210.0,2,0.0,0.0
15518,0.0008331752,0,0.0,4520.0,109,0.0,0.0
15519,0.4501651,0,0.0,630.0,1,0.0,0.0
15520,0.9985703,0,1.0,520.0,3,0.0,0.0
15521,0.42756045,0,0.0,1460.0,7,0.0,0.0
15522,0.9508706,0,1.0,960.0,1,0.0,0.0
15523,0.8572763,0,1.0,970.0,5,0.0,0.0
15524,0.022661742,0,0.0,8120.0,17,0.0,0.0
15525,0.9824982,0,1.0,1900.0,61,0.0,0.0
15526,0.04695399,0,0.0,6250.0,37,0.0,0.0
15527,9.3232813e-07,0,0.0,1840.0,50,0.0,0.0
15528,0.0001716761,0,0.0,1580.0,6,0.0,0.0
15529,7.583704e-06,0,0.0,2700.0,26,0.0,0.0
15530,0.9993882,0,1.0,750.0,5,0.0,0.0
15531,0.0012477475,0,0.0,690.0,22,0.0,0.0
15532,0.41422272,0,0.0,7550.0,1,0.0,0.0
15533,0.2712072,0,0.0,3590.0,41,0.0,0.0
15534,0.9861924,0,1.0,1090.0,3,0.0,0.0
15535,0.0038891346,0,0.0,920.0,7,0.0,0.0
15536,0.03357232,0,0.0,4290.0,17,0.0,0.0
15537,0.010334393,0,0.0,1930.0,74,0.0,0.0
15538,3.7406326e-06,0,0.0,1530.0,50,0.0,0.0
15539,1.3586767e-06,0,0.0,13740.0,59,0.0,0.0
15540,7.6214244e-05,0,0.0,3790.0,18,0.0,0.0
15541,7.0784745e-07,0,0.0,2380.0,24,0.0,0.0
15542,0.020086724,0,0.0,1060.0,11,0.0,0.0
15543,0.043618273,0,0.0,2490.0,17,0.0,0.0
15544,0.9967055,0,1.0,1220.0,82,0.0,0.0
15545,0.68934506,0,0.0,2860.0,65,0.0,0.0
15546,0.010778663,0,0.0,10690.0,113,0.0,0.0
15547,0.009933576,0,0.0,2440.0,7,0.0,0.0
15548,0.005068138,0,0.0,670.0,1,0.0,0.0
15549,0.0001564262,0,0.0,1820.0,65,0.0,0.0
15550,1.8480305e-05,0,0.0,3980.0,8,0.0,0.0
15551,0.66650075,0,0.0,2340.0,44,0.0,0.0
15552,0.35885087,0,0.0,16760.0,118,0.0,0.0
15553,0.006491879,0,0.0,6060.0,88,0.0,0.0
15554,0.00027966118,0,0.0,790.0,10,0.0,0.0
15555,0.88966125,0,1.0,6890.0,92,0.0,0.0
15556,0.99894935,0,1.0,1760.0,6,0.0,0.0
15557,0.6634898,0,0.0,930.0,19,0.0,0.0
15558,0.9975178,0,1.0,9830.0,47,0.0,0.0
15559,0.37663868,0,0.0,15430.0,58,0.0,0.0
15560,1.8638038e-05,0,0.0,1730.0,5,0.0,0.0
15561,1.5802669e-05,0,0.0,2730.0,66,0.0,0.0
15562,0.15906931,0,0.0,1340.0,30,0.0,0.0
15563,0.09064534,0,0.0,23470.0,84,0.0,0.0
15564,0.1316506,0,0.0,1310.0,67,0.0,0.0
15565,0.6429679,0,0.0,5170.0,100,0.0,0.0
15566,0.9919275,0,1.0,1450.0,6,0.0,0.0
15567,0.6841346,0,0.0,1760.0,15,0.0,0.0
15568,0.9473532,0,1.0,1410.0,2,0.0,0.0
15569,7.883916e-05,0,0.0,2650.0,31,0.0,0.0
15570,0.003151249,0,0.0,3640.0,56,0.0,0.0
15571,0.7988711,0,0.0,600.0,1,0.0,0.0
15572,0.00058210746,0,0.0,1960.0,73,0.0,0.0
15573,0.88228965,0,1.0,590.0,1,0.0,0.0
15574,0.00010277024,0,0.0,1640.0,1,0.0,0.0
15575,0.9990483,0,1.0,9100.0,86,0.0,0.0
15576,0.9301748,0,1.0,470.0,17,0.0,0.0
15577,6.6368215e-05,0,0.0,6790.0,57,0.0,0.0
15578,0.19020793,0,0.0,1040.0,1,0.0,0.0
15579,0.0052381363,0,0.0,1360.0,6,0.0,0.0
15580,0.999343,0,1.0,700.0,5,0.0,0.0
15581,0.09261022,0,0.0,570.0,1,0.0,0.0
15582,0.0050660805,0,0.0,3590.0,41,0.0,0.0
15583,8.714689e-06,0,0.0,8850.0,76,0.0,0.0
15584,0.98910135,0,1.0,1850.0,7,0.0,0.0
15585,0.003949777,0,0.0,59140.0,33,0.0,0.0
15586,0.8692195,0,1.0,1060.0,6,0.0,0.0
15587,0.0039441762,0,0.0,670.0,2,0.0,0.0
15588,0.98264647,0,1.0,1280.0,10,0.0,0.0
15589,0.0077020586,0,0.0,460.0,5,0.0,0.0
15590,0.0026164737,0,0.0,25770.0,18,0.0,0.0
15591,0.9852874,1,1.0,5310.0,13,1.0,5310.0
15592,0.0034657693,0,0.0,880.0,5,0.0,0.0
15593,6.45341e-06,0,0.0,1110.0,22,0.0,0.0
15594,0.00023098523,0,0.0,2330.0,8,0.0,0.0
15595,0.9732901,0,1.0,1560.0,12,0.0,0.0
15596,0.9809318,0,1.0,26740.0,45,0.0,0.0
15597,0.14342721,0,0.0,2870.0,42,0.0,0.0
15598,0.9999851,0,1.0,1700.0,1,0.0,0.0
15599,0.0013442707,0,0.0,1880.0,22,0.0,0.0
15600,0.0001134632,0,0.0,810.0,11,0.0,0.0
15601,0.96570224,0,1.0,19110.0,49,0.0,0.0
15602,0.9929125,0,1.0,5440.0,94,0.0,0.0
15603,0.35502866,0,0.0,2480.0,6,0.0,0.0
15604,0.053556878,0,0.0,1600.0,2,0.0,0.0
15605,0.09994613,0,0.0,1210.0,1,0.0,0.0
15606,0.9011329,0,1.0,1800.0,11,0.0,0.0
15607,0.0014457845,0,0.0,2130.0,78,0.0,0.0
15608,0.667603,0,0.0,40750.0,90,0.0,0.0
15609,0.18935129,0,0.0,33550.0,65,0.0,0.0
15610,0.043670505,0,0.0,1550.0,8,0.0,0.0
15611,0.01951708,0,0.0,520.0,1,0.0,0.0
15612,0.12702824,0,0.0,22270.0,86,0.0,0.0
15613,0.99838626,0,1.0,1410.0,3,0.0,0.0
15614,0.19589597,0,0.0,1600.0,6,0.0,0.0
15615,0.53718746,0,0.0,550.0,1,0.0,0.0
15616,0.8493631,0,0.0,43820.0,20,0.0,0.0
15617,0.6250675,0,0.0,1330.0,9,0.0,0.0
15618,0.15526533,0,0.0,2830.0,6,0.0,0.0
15619,0.96477014,0,1.0,9780.0,66,0.0,0.0
15620,0.00016858635,1,0.0,6460.0,13,0.0,0.0
15621,0.258225,0,0.0,3460.0,27,0.0,0.0
15622,0.7628128,0,0.0,2500.0,106,0.0,0.0
15623,6.386669e-06,0,0.0,490.0,7,0.0,0.0
15624,0.9992525,0,1.0,3910.0,54,0.0,0.0
15625,0.9980475,0,1.0,1080.0,16,0.0,0.0
15626,9.659781e-05,0,0.0,2610.0,42,0.0,0.0
15627,0.0038464337,0,0.0,7500.0,83,0.0,0.0
15628,0.57617563,0,0.0,990.0,1,0.0,0.0
15629,0.0010632444,0,0.0,1640.0,80,0.0,0.0
15630,0.00012427928,0,0.0,1630.0,34,0.0,0.0
15631,0.0051935352,0,0.0,5960.0,10,0.0,0.0
15632,0.9959967,0,1.0,5080.0,60,0.0,0.0
15633,0.9799218,0,1.0,37310.0,79,0.0,0.0
15634,0.07355779,0,0.0,1890.0,6,0.0,0.0
15635,0.0047323382,0,0.0,3050.0,8,0.0,0.0
15636,0.99160516,0,1.0,3040.0,8,0.0,0.0
15637,0.5696829,0,0.0,2090.0,9,0.0,0.0
15638,0.99970645,0,1.0,44240.0,77,0.0,0.0
15639,0.99352735,0,1.0,730.0,7,0.0,0.0
15640,0.015726477,0,0.0,60260.0,26,0.0,0.0
15641,0.781249,0,0.0,10780.0,87,0.0,0.0
15642,0.99992037,0,1.0,3240.0,27,0.0,0.0
15643,0.99675,0,1.0,1390.0,9,0.0,0.0
15644,0.0922833,0,0.0,2130.0,2,0.0,0.0
15645,0.9967153,0,1.0,29960.0,117,0.0,0.0
15646,0.47591925,0,0.0,760.0,2,0.0,0.0
15647,0.99848133,0,1.0,2080.0,6,0.0,0.0
15648,0.78968024,0,0.0,630.0,3,0.0,0.0
15649,0.333514,0,0.0,970.0,3,0.0,0.0
15650,0.004686233,0,0.0,560.0,1,0.0,0.0
15651,0.16986898,0,0.0,1830.0,21,0.0,0.0
15652,0.46853054,0,0.0,2620.0,4,0.0,0.0
15653,0.2667198,0,0.0,2460.0,9,0.0,0.0
15654,0.999358,0,1.0,3160.0,15,0.0,0.0
15655,0.0028245274,0,0.0,940.0,2,0.0,0.0
15656,0.019258827,0,0.0,15090.0,94,0.0,0.0
15657,0.048792403,0,0.0,2430.0,33,0.0,0.0
15658,0.14583376,0,0.0,3540.0,15,0.0,0.0
15659,0.9923685,0,1.0,1060.0,1,0.0,0.0
15660,0.066099815,0,0.0,4090.0,63,0.0,0.0
15661,0.05404314,0,0.0,3020.0,11,0.0,0.0
15662,0.00606994,0,0.0,990.0,2,0.0,0.0
15663,0.6872137,0,0.0,1770.0,7,0.0,0.0
15664,0.0033107654,0,0.0,2800.0,4,0.0,0.0
15665,0.0025673404,0,0.0,1470.0,77,0.0,0.0
15666,0.99677795,0,1.0,23000.0,75,0.0,0.0
15667,0.01105874,0,0.0,5840.0,106,0.0,0.0
15668,0.00010574098,0,0.0,2450.0,34,0.0,0.0
15669,0.98921996,0,1.0,64180.0,76,0.0,0.0
15670,0.033546075,0,0.0,8610.0,88,0.0,0.0
15671,0.008835362,0,0.0,21140.0,104,0.0,0.0
15672,0.0012628592,0,0.0,4540.0,41,0.0,0.0
15673,0.6056231,0,0.0,6370.0,14,0.0,0.0
15674,0.82182556,0,0.0,49420.0,106,0.0,0.0
15675,0.23852707,0,0.0,1040.0,1,0.0,0.0
15676,0.35357293,0,0.0,1510.0,62,0.0,0.0
15677,0.95581007,0,1.0,1970.0,88,0.0,0.0
15678,0.0007569683,0,0.0,14250.0,77,0.0,0.0
15679,0.27117437,0,0.0,480.0,1,0.0,0.0
15680,0.98805934,0,1.0,1130.0,2,0.0,0.0
15681,0.0006921794,0,0.0,3090.0,1,0.0,0.0
15682,0.0020458272,0,0.0,800.0,45,0.0,0.0
15683,5.4734977e-05,0,0.0,1090.0,61,0.0,0.0
15684,0.6328568,0,0.0,1260.0,1,0.0,0.0
15685,0.35567185,0,0.0,48510.0,52,0.0,0.0
15686,0.0005601691,0,0.0,11400.0,33,0.0,0.0
15687,0.8808074,0,1.0,10940.0,94,0.0,0.0
15688,0.13728637,0,0.0,3220.0,63,0.0,0.0
15689,0.9923332,0,1.0,10900.0,65,0.0,0.0
15690,4.4149598e-05,0,0.0,7620.0,2,0.0,0.0
15691,0.03390084,0,0.0,28750.0,44,0.0,0.0
15692,3.777831e-06,0,0.0,2010.0,56,0.0,0.0
15693,0.9999858,0,1.0,6090.0,10,0.0,0.0
15694,0.80082476,0,0.0,9360.0,30,0.0,0.0
15695,0.0102239875,0,0.0,760.0,10,0.0,0.0
15696,9.325369e-06,0,0.0,9180.0,48,0.0,0.0
15697,0.5710967,0,0.0,1150.0,6,0.0,0.0
15698,0.54138744,0,0.0,25810.0,27,0.0,0.0
15699,0.0020139234,0,0.0,850.0,26,0.0,0.0
15700,0.0066018696,0,0.0,1480.0,48,0.0,0.0
15701,0.09903449,0,0.0,1290.0,65,0.0,0.0
15702,0.99940836,0,1.0,1170.0,41,0.0,0.0
15703,0.99346066,0,1.0,680.0,7,0.0,0.0
15704,0.0013109554,0,0.0,7580.0,50,0.0,0.0
15705,0.9632449,0,1.0,1960.0,16,0.0,0.0
15706,0.04250755,0,0.0,570.0,7,0.0,0.0
15707,0.00073441677,0,0.0,35070.0,52,0.0,0.0
15708,0.0017291328,0,0.0,1800.0,42,0.0,0.0
15709,0.0136699,0,0.0,1890.0,4,0.0,0.0
15710,0.9991007,0,1.0,6180.0,93,0.0,0.0
15711,0.00029682124,0,0.0,2930.0,41,0.0,0.0
15712,0.022842199,0,0.0,10450.0,72,0.0,0.0
15713,0.014988578,0,0.0,7740.0,14,0.0,0.0
15714,0.001499213,0,0.0,3640.0,21,0.0,0.0
15715,0.9996307,0,1.0,600.0,1,0.0,0.0
15716,0.8807906,0,1.0,1050.0,5,0.0,0.0
15717,0.98383313,0,1.0,2540.0,3,0.0,0.0
15718,0.2675887,0,0.0,24870.0,63,0.0,0.0
15719,0.57103926,0,0.0,670.0,3,0.0,0.0
15720,0.8849213,0,1.0,13620.0,85,0.0,0.0
15721,1.4371468e-06,0,0.0,8360.0,18,0.0,0.0
15722,0.00077208964,0,0.0,12740.0,4,0.0,0.0
15723,9.1450495e-08,0,0.0,14540.0,37,0.0,0.0
15724,0.0054677236,0,0.0,610.0,1,0.0,0.0
15725,0.98831403,0,1.0,13200.0,84,0.0,0.0
15726,0.6961433,0,0.0,2200.0,82,0.0,0.0
15727,0.022888087,0,0.0,990.0,9,0.0,0.0
15728,0.8459121,0,0.0,7950.0,85,0.0,0.0
15729,0.18371786,0,0.0,1230.0,2,0.0,0.0
15730,0.00033152947,0,0.0,5400.0,62,0.0,0.0
15731,0.08035713,0,0.0,18400.0,81,0.0,0.0
15732,0.9895678,0,1.0,8110.0,27,0.0,0.0
15733,6.338465e-05,0,0.0,1980.0,49,0.0,0.0
15734,5.2648356e-05,0,0.0,29610.0,84,0.0,0.0
15735,0.1661804,0,0.0,2880.0,11,0.0,0.0
15736,3.8529928e-05,0,0.0,7460.0,59,0.0,0.0
15737,0.96433806,0,1.0,2450.0,89,0.0,0.0
15738,0.957137,0,1.0,880.0,8,0.0,0.0
15739,0.03455062,0,0.0,1240.0,7,0.0,0.0
15740,0.9798687,0,1.0,4050.0,41,0.0,0.0
15741,0.13864176,0,0.0,1280.0,5,0.0,0.0
15742,0.0052672094,0,0.0,7880.0,29,0.0,0.0
15743,0.0019788134,0,0.0,1390.0,30,0.0,0.0
15744,0.00010895394,0,0.0,33110.0,82,0.0,0.0
15745,0.03766356,0,0.0,1580.0,9,0.0,0.0
15746,0.048524536,0,0.0,11790.0,34,0.0,0.0
15747,0.9752671,0,1.0,1670.0,20,0.0,0.0
15748,0.0012676772,0,0.0,620.0,52,0.0,0.0
15749,0.99564457,0,1.0,1660.0,83,0.0,0.0
15750,0.542131,0,0.0,29920.0,19,0.0,0.0
15751,0.47627884,0,0.0,5310.0,35,0.0,0.0
15752,0.009871114,0,0.0,10710.0,71,0.0,0.0
15753,0.0006486208,0,0.0,8630.0,49,0.0,0.0
15754,0.0005559707,0,0.0,3200.0,103,0.0,0.0
15755,0.9991272,0,1.0,18040.0,98,0.0,0.0
15756,0.08937631,0,0.0,15690.0,45,0.0,0.0
15757,1.2792531e-06,0,0.0,3520.0,72,0.0,0.0
15758,0.16737236,0,0.0,5890.0,4,0.0,0.0
15759,0.99934155,0,1.0,2300.0,4,0.0,0.0
15760,0.19148514,0,0.0,13880.0,18,0.0,0.0
15761,0.963154,0,1.0,2090.0,9,0.0,0.0
15762,0.5846591,0,0.0,2870.0,6,0.0,0.0
15763,0.009291252,0,0.0,7270.0,12,0.0,0.0
15764,0.0045124223,0,0.0,13890.0,59,0.0,0.0
15765,8.279245e-05,0,0.0,7300.0,74,0.0,0.0
15766,0.022266189,0,0.0,2150.0,10,0.0,0.0
15767,0.0005218524,0,0.0,13700.0,52,0.0,0.0
15768,1.983732e-05,0,0.0,580.0,1,0.0,0.0
15769,0.07891915,0,0.0,790.0,3,0.0,0.0
15770,0.8275755,0,0.0,850.0,1,0.0,0.0
15771,0.9421827,0,1.0,2520.0,3,0.0,0.0
15772,1.1003346e-05,0,0.0,1310.0,1,0.0,0.0
15773,0.12661694,0,0.0,1800.0,4,0.0,0.0
15774,0.7621355,0,0.0,4840.0,74,0.0,0.0
15775,0.17676206,0,0.0,17900.0,89,0.0,0.0
15776,0.99957865,0,1.0,3530.0,97,0.0,0.0
15777,0.2466719,0,0.0,890.0,8,0.0,0.0
15778,0.06582546,0,0.0,2760.0,97,0.0,0.0
15779,0.019809932,0,0.0,15070.0,85,0.0,0.0
15780,0.014373883,0,0.0,3740.0,3,0.0,0.0
15781,0.99999356,1,1.0,650.0,13,1.0,650.0
15782,0.89058405,0,1.0,900.0,1,0.0,0.0
15783,0.9294015,0,1.0,3010.0,5,0.0,0.0
15784,0.0013513383,0,0.0,1380.0,9,0.0,0.0
15785,0.00054885267,0,0.0,1460.0,64,0.0,0.0
15786,0.62333804,0,0.0,11230.0,76,0.0,0.0
15787,0.0010327214,0,0.0,3010.0,37,0.0,0.0
15788,0.90761197,0,1.0,13920.0,84,0.0,0.0
15789,2.7011461e-05,0,0.0,3140.0,33,0.0,0.0
15790,0.026476122,0,0.0,1690.0,14,0.0,0.0
15791,0.008413468,0,0.0,740.0,2,0.0,0.0
15792,0.99979776,0,1.0,660.0,3,0.0,0.0
15793,0.00025252913,0,0.0,1110.0,2,0.0,0.0
15794,0.028533727,0,0.0,1360.0,7,0.0,0.0
15795,0.27205116,0,0.0,790.0,2,0.0,0.0
15796,0.381059,0,0.0,1370.0,67,0.0,0.0
15797,0.003823443,0,0.0,56360.0,106,0.0,0.0
15798,0.0061666006,0,0.0,1450.0,23,0.0,0.0
15799,7.978424e-05,0,0.0,23980.0,63,0.0,0.0
15800,0.9997167,0,1.0,39400.0,27,0.0,0.0
15801,0.0021707048,0,0.0,1080.0,5,0.0,0.0
15802,0.7991228,0,0.0,8770.0,63,0.0,0.0
15803,0.98485017,0,1.0,5910.0,10,0.0,0.0
15804,0.8689195,0,1.0,17170.0,85,0.0,0.0
15805,0.009999645,0,0.0,32820.0,68,0.0,0.0
15806,5.2032738e-05,0,0.0,2810.0,79,0.0,0.0
15807,0.04396128,0,0.0,5370.0,32,0.0,0.0
15808,3.4570593e-07,0,0.0,3430.0,59,0.0,0.0
15809,7.822219e-06,0,0.0,3280.0,45,0.0,0.0
15810,0.20354708,0,0.0,13550.0,101,0.0,0.0
15811,0.83163565,0,0.0,1200.0,6,0.0,0.0
15812,0.0005299089,0,0.0,1740.0,10,0.0,0.0
15813,0.99995196,0,1.0,1890.0,84,0.0,0.0
15814,0.025795178,0,0.0,9150.0,45,0.0,0.0
15815,0.9999988,0,1.0,820.0,1,0.0,0.0
15816,0.6122856,0,0.0,600.0,1,0.0,0.0
